Virus name	Accession ID	Collection date	Location	Host	Additional location information	Gender	Patient age	Patient status	Passage	Specimen	Additional host information	Lineage	Clade
hCoV-19/France/PDL-SC645/2020	EPI_ISL_649183	2020-04-11	Europe / France / Pays-de-la-Loire / Nantes	Human		Male	89	unknown	Original	Nasopharyngeal swab		B.1.356	GH
hCoV-19/France/PDL-SC648/2020	EPI_ISL_649184	2020-04-14	Europe / France / Pays-de-la-Loire / Nantes	Human		Female	92	unknown	Original	Nasopharyngeal swab		B.1.275	GH
hCoV-19/Italy/APU-IZSPB-98APT/2020	EPI_ISL_649189	2020-04-10	Europe / Italy / Apulia	Human		Male	80	Hospitalized	Vero	Nasopharyngeal swab		B.1.1	GR
hCoV-19/Spain/AS-IBV-98006638/2020	EPI_ISL_654668	2020-04-07	Europe / Spain / Asturias / Oviedo	Human		Female	77	unknown	Original			B.1.5	G
hCoV-19/Spain/AS-IBV-98006643/2020	EPI_ISL_654669	2020-04-12	Europe / Spain / Asturias / Oviedo	Human		Female	69	unknown	Original			B.1.5	G
hCoV-19/Spain/AS-IBV-98006644/2020	EPI_ISL_654670	2020-04-12	Europe / Spain / Asturias / Oviedo	Human		Female	83	unknown	Original			B.1.5	G
hCoV-19/Spain/AS-IBV-98006641/2020	EPI_ISL_654678	2020-04-10	Europe / Spain / Asturias / Oviedo	Human	Patient residence: Spain/Asturias/Siero	Female	85	unknown	Original			B.1	G
hCoV-19/Spain/AS-IBV-98006642/2020	EPI_ISL_654679	2020-04-10	Europe / Spain / Asturias / Oviedo	Human	Patient residence: Spain/Asturias/Siero	Female	89	unknown	Original			B.1	G
hCoV-19/Mexico/QROO-InDRE-53/2020	EPI_ISL_658904	2020-04-10	North America / Mexico / Quintana Roo	Human		Male	38	Released	Original	Oropharyngeal swab		B.1.1	GR
hCoV-19/France/ARA-SC055/2020	EPI_ISL_666669	2020-04-08	Europe / France / Auvergne-Rhône-Alpes / Saint-Julien-en-Genevois	Human		Male	59	unknown	Original	Nasopharyngeal swab		B.1	GH
hCoV-19/France/ARA-SC056/2020	EPI_ISL_666670	2020-04-09	Europe / France / Auvergne-Rhône-Alpes / Saint-Julien-en-Genevois	Human		Female	90	unknown	Original	Nasopharyngeal swab		B.1.1	GR
hCoV-19/France/ARA-SC057/2020	EPI_ISL_666671	2020-04-09	Europe / France / Auvergne-Rhône-Alpes / Saint-Julien-en-Genevois	Human		Male	91	unknown	Original	Nasopharyngeal swab		B.1.5	G
hCoV-19/France/ARA-SC059/2020	EPI_ISL_666672	2020-04-11	Europe / France / Auvergne-Rhône-Alpes / Saint-Julien-en-Genevois	Human		Female	91	unknown	Original	Nasopharyngeal swab		B	V
hCoV-19/Ireland/DL-NVRL-20G49337/2020	EPI_ISL_666696	2020-04-06	Europe / Ireland / Donegal	Human		Male	41-50	unknown	Original			B.1.5	G
hCoV-19/Ireland/DL-NVRL-20G49554/2020	EPI_ISL_666697	2020-04-06	Europe / Ireland / Donegal	Human		Female	51-60	unknown	Original			B.1.1.288	GR
hCoV-19/Ireland/DL-NVRL-20G49141/2020	EPI_ISL_666698	2020-04-05	Europe / Ireland / Donegal	Human		Male	18 - 20	unknown	Original			B.1	GH
hCoV-19/Ireland/DL-NVRL-20G48972/2020	EPI_ISL_666699	2020-04-05	Europe / Ireland / Donegal	Human		Female	81 - 90	unknown	Original			B.1.1	GR
hCoV-19/USA/NY-Wadsworth-38360-01/2020	EPI_ISL_676802	2020-04-05	North America / USA / New York / Cortland County	Human		unknown	unknown	unknown	Original			B.1.3	GH
hCoV-19/USA/NY-Wadsworth-38618-01/2020	EPI_ISL_676803	2020-04-05	North America / USA / New York / Ulster County	Human		Male	72	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-38627-01/2020	EPI_ISL_676804	2020-04-05	North America / USA / New York / Clinton County	Human		Female	80	unknown	Original			B.1.2	GH
hCoV-19/USA/NY-Wadsworth-38888-01/2020	EPI_ISL_676805	2020-04-06	North America / USA / New York / Cattaraugus County	Human		Male	34	unknown	Original			A.1	S
hCoV-19/USA/NY-Wadsworth-38889-01/2020	EPI_ISL_676806	2020-04-05	North America / USA / New York / Warren County	Human		unknown	unknown	unknown	Original			B.3	L
hCoV-19/USA/NY-Wadsworth-39491-01/2020	EPI_ISL_676807	2020-04-06	North America / USA / New York / Saratoga County	Human		Male	65	unknown	Original			B.1.108	GH
hCoV-19/USA/NY-Wadsworth-39826-01/2020	EPI_ISL_676808	2020-04-06	North America / USA / New York / St. Lawrence County	Human		unknown	unknown	unknown	Original			B.1.327	GH
hCoV-19/USA/NY-Wadsworth-40040-01/2020	EPI_ISL_676809	2020-04-07	North America / USA / New York / Cattaraugus County	Human		Male	32	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-40148-01/2020	EPI_ISL_676810	2020-04-07	North America / USA / New York / Oneida County	Human		Female	86	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-40149-01/2020	EPI_ISL_676811	2020-04-07	North America / USA / New York / Oneida County	Human		Female	85	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-40150-01/2020	EPI_ISL_676812	2020-04-07	North America / USA / New York / Oneida County	Human		Female	66	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-40156-01/2020	EPI_ISL_676813	2020-04-07	North America / USA / New York / Oneida County	Human		Male	74	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-40166-01/2020	EPI_ISL_676814	2020-04-09	North America / USA / New York / Oneida County	Human		Female	59	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41088-01/2020	EPI_ISL_676815	2020-04-07	North America / USA / New York / Westchester County	Human		Male	71	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41091-01/2020	EPI_ISL_676816	2020-04-07	North America / USA / New York / Westchester County	Human		Male	72	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41097-01/2020	EPI_ISL_676817	2020-04-08	North America / USA / New York / Dutchess County	Human		Male	72	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41114-01/2020	EPI_ISL_676818	2020-04-06	North America / USA / New York / Tioga County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41115-01/2020	EPI_ISL_676819	2020-04-06	North America / USA / New York / Tioga County	Human		Male	94	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41147-01/2020	EPI_ISL_676820	2020-04-08	North America / USA / New York / Fulton County	Human		unknown	unknown	unknown	Original			B.1.3.1	GH
hCoV-19/USA/NY-Wadsworth-41150-01/2020	EPI_ISL_676821	2020-04-07	North America / USA / New York / Tioga County	Human		Female	77	unknown	Original			B.1.309	GH
hCoV-19/USA/NY-Wadsworth-41193-01/2020	EPI_ISL_676822	2020-04-08	North America / USA / New York / Cattaraugus County	Human		Female	66	unknown	Original			B.1.1.10	GR
hCoV-19/USA/NY-Wadsworth-41424-01/2020	EPI_ISL_676823	2020-04-08	North America / USA / New York / Westchester County	Human		Male	91	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41425-01/2020	EPI_ISL_676824	2020-04-08	North America / USA / New York / Westchester County	Human		Female	87	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41428-01/2020	EPI_ISL_676825	2020-04-08	North America / USA / New York / Westchester County	Human		Female	94	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41429-01/2020	EPI_ISL_676826	2020-04-08	North America / USA / New York / Westchester County	Human		Female	84	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41431-01/2020	EPI_ISL_676827	2020-04-08	North America / USA / New York / Westchester County	Human		Female	90	unknown	Original			B.1.3	GH
hCoV-19/USA/NY-Wadsworth-41432-01/2020	EPI_ISL_676828	2020-04-08	North America / USA / New York / Westchester County	Human		Male	90	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41433-01/2020	EPI_ISL_676829	2020-04-08	North America / USA / New York / Westchester County	Human		Female	85	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-41770-01/2020	EPI_ISL_676830	2020-04-08	North America / USA / New York / Warren County	Human		Female	87	unknown	Original			B.3	L
hCoV-19/USA/NY-Wadsworth-42494-01/2020	EPI_ISL_676831	2020-04-09	North America / USA / New York / Tioga County	Human		Male	23	unknown	Original			B.1.370	GH
hCoV-19/USA/NY-Wadsworth-43582-01/2020	EPI_ISL_676832	2020-04-09	North America / USA / New York / Tioga County	Human		Female	88	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-43583-01/2020	EPI_ISL_676833	2020-04-09	North America / USA / New York / Tioga County	Human		Female	86	unknown	Original			B.1.309	GH
hCoV-19/USA/NY-Wadsworth-43613-01/2020	EPI_ISL_676834	2020-04-10	North America / USA / New York / Cattaraugus County	Human		Female	62	unknown	Original			A.1	S
hCoV-19/USA/NY-Wadsworth-43914-01/2020	EPI_ISL_676835	2020-04-10	North America / USA / New York / Greene County	Human		Female	94	unknown	Original			B.1.3	GH
hCoV-19/USA/NY-Wadsworth-44599-01/2020	EPI_ISL_676836	2020-04-10	North America / USA / New York / Westchester County	Human		Male	64	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-44602-01/2020	EPI_ISL_676837	2020-04-09	North America / USA / New York / Westchester County	Human		Female	61	unknown	Original			B.1.255	GH
hCoV-19/USA/NY-Wadsworth-44700-01/2020	EPI_ISL_676838	2020-04-10	North America / USA / New York / Orange County	Human		Male	37	unknown	Original			B.1.108	GH
hCoV-19/USA/NY-Wadsworth-44779-01/2020	EPI_ISL_676839	2020-04-10	North America / USA / New York / Greene County	Human		Female	79	unknown	Original			B.1.3	GH
hCoV-19/USA/NY-Wadsworth-45314-01/2020	EPI_ISL_676840	2020-04-13	North America / USA / New York / Westchester County	Human		Female	66	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46143-01/2020	EPI_ISL_676841	2020-04-13	North America / USA / New York / Broome County	Human		Male	81	unknown	Original			B.1.166	GH
hCoV-19/USA/NY-Wadsworth-46154-01/2020	EPI_ISL_676842	2020-04-13	North America / USA / New York / Broome County	Human		Male	61	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46181-01/2020	EPI_ISL_676843	2020-04-13	North America / USA / New York / Orange County	Human		Female	33	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46242-01/2020	EPI_ISL_676844	2020-04-12	North America / USA / New York / Westchester County	Human		Male	55	unknown	Original			B.1.3	GH
hCoV-19/USA/NY-Wadsworth-46275-01/2020	EPI_ISL_676845	2020-04-13	North America / USA / New York / Tioga County	Human		Female	90	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46358-01/2020	EPI_ISL_676846	2020-04-14	North America / USA / New York / Cattaraugus County	Human		Male	32	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46445-01/2020	EPI_ISL_676847	2020-04-14	North America / USA / New York / Essex County	Human		Male	28	unknown	Original			B.1	G
hCoV-19/USA/NY-Wadsworth-46884-01/2020	EPI_ISL_676848	2020-04-14	North America / USA / New York / Westchester County	Human		unknown	90	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46906-01/2020	EPI_ISL_676849	2020-04-14	North America / USA / New York / Westchester County	Human		Female	94	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46911-01/2020	EPI_ISL_676850	2020-04-14	North America / USA / New York / Westchester County	Human		Female	67	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-46947-01/2020	EPI_ISL_676851	2020-04-14	North America / USA / New York / Westchester County	Human		Female	90	unknown	Original			B.1.255	GH
hCoV-19/USA/NY-Wadsworth-46957-01/2020	EPI_ISL_676852	2020-04-14	North America / USA / New York / Westchester County	Human		Female	81	unknown	Original			B.1.332	GH
hCoV-19/USA/NY-Wadsworth-46991-01/2020	EPI_ISL_676853	2020-04-14	North America / USA / New York / Wayne County	Human		Female	28	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-47388-01/2020	EPI_ISL_676854	2020-04-14	North America / USA / New York / Niagara County	Human		Male	29	unknown	Original			A.1	S
hCoV-19/USA/NY-Wadsworth-47399-01/2020	EPI_ISL_676855	2020-04-14	North America / USA / New York / Niagara County	Human		Female	21	unknown	Original			B.1	GH
hCoV-19/USA/NY-Wadsworth-47400-01/2020	EPI_ISL_676856	2020-04-14	North America / USA / New York / Niagara County	Human		Female	45	unknown	Original			B.1	GH
hCoV-19/USA/MA-MASPHL-00682/2020	EPI_ISL_692963	2020-04-11	North America / USA / Massachusetts	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1.359	GH
hCoV-19/USA/MA-MASPHL-00681/2020	EPI_ISL_692964	2020-04-09	North America / USA / Massachusetts	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1	GH
hCoV-19/USA/MA-MASPHL-00680/2020	EPI_ISL_692965	2020-04-08	North America / USA / Massachusetts	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1	GH
hCoV-19/USA/MA-MASPHL-00679/2020	EPI_ISL_692966	2020-04-06	North America / USA / Massachusetts	Human		unknown	unknown	unknown	Original	Nasopharyngeal swab		B.1	G
hCoV-19/USA/AZ-TG648723/2020	EPI_ISL_695908	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG648724/2020	EPI_ISL_695909	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG648726/2020	EPI_ISL_695911	2020-04-10	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG648728/2020	EPI_ISL_695913	2020-04-11	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG648732/2020	EPI_ISL_695916	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG648734/2020	EPI_ISL_695917	2020-04-12	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG648737/2020	EPI_ISL_695920	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG648738/2020	EPI_ISL_695921	2020-04-10	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.315	GH
hCoV-19/USA/AZ-TG648749/2020	EPI_ISL_695926	2020-04-10	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG648750/2020	EPI_ISL_695927	2020-04-10	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG648768/2020	EPI_ISL_695939	2020-04-10	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.2	GH
hCoV-19/USA/AZ-TG648774/2020	EPI_ISL_695944	2020-04-12	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.320	GH
hCoV-19/USA/AZ-TG648777/2020	EPI_ISL_695945	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.2	GH
hCoV-19/USA/AZ-TG654291/2020	EPI_ISL_695948	2020-04-11	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG654301/2020	EPI_ISL_695957	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG654304/2020	EPI_ISL_695959	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG654313/2020	EPI_ISL_695968	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG654314/2020	EPI_ISL_695969	2020-04-12	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG654315/2020	EPI_ISL_695970	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/USA/AZ-TG654319/2020	EPI_ISL_695972	2020-04-09	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG654326/2020	EPI_ISL_695976	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/AZ-TG654332/2020	EPI_ISL_695981	2020-04-13	North America / USA / Arizona	Human		unknown	unknown	unknown	Original			B.1.265	GH
hCoV-19/Spain/AS-HUCA-232039084/2020	EPI_ISL_710492	2020-04-14	Europe / Spain / Asturias	Human		unknown	unknown	unknown	Original	Oropharyngeal swab		B.1.5	G
hCoV-19/Nigeria/LA-CV257/2020	EPI_ISL_729941	2020-04-09	Africa / Nigeria / Lagos State	Human		Male	51	unknown	Original			B.1	GH
hCoV-19/Nigeria/LA-CV262/2020	EPI_ISL_729946	2020-04-05	Africa / Nigeria / Lagos State	Human		Male	71	unknown	Original			B.40	V
hCoV-19/USA/WI-GMF-00986/2020	EPI_ISL_426159	2020-04-06	North America / USA / Minnesota / Winona County	Human		unknown	unknown	unknown	Original			B.1	GH
hCoV-19/USA/WI-GMF-00928/2020	EPI_ISL_426161	2020-04-06	North America / USA / Iowa / Allamakee County	Human		unknown	unknown	unknown	Original			B.1.308	GH
hCoV-19/Australia/VIC857/2020	EPI_ISL_427116	2020-04-05	Oceania / Australia / Victoria	Human		Male	49	unknown	Original			B.1	GH
hCoV-19/Australia/VIC858/2020	EPI_ISL_427117	2020-04-05	Oceania / Australia / Victoria	Human		Male	46	unknown	Original			B.1.1	GR
hCoV-19/Australia/VIC860/2020	EPI_ISL_427118	2020-04-05	Oceania / Australia / Victoria	Human		Female	29	unknown	Original			B.1.1	GR
hCoV-19/Australia/VIC862/2020	EPI_ISL_427119	2020-04-05	Oceania / Australia / Victoria	Human		Female	45	unknown	Original			B.35	V
hCoV-19/Australia/VIC863/2020	EPI_ISL_427120	2020-04-05	Oceania / Australia / Victoria	Human		Female	21	unknown	Original			B.1	GH
hCoV-19/Australia/VIC864/2020	EPI_ISL_427121	2020-04-05	Oceania / Australia / Victoria	Human		unknown	unknown	unknown	Original			B.1.276	GH
hCoV-19/Australia/VIC867/2020	EPI_ISL_427122	2020-04-05	Oceania / Australia / Victoria	Human		unknown	unknown	unknown	Original			B.1.276	GH
hCoV-19/Australia/VIC868/2020	EPI_ISL_427123	2020-04-05	Oceania / Australia / Victoria	Human		Male	24	unknown	Original			B.1.276	GH
hCoV-19/Australia/VIC869/2020	EPI_ISL_427124	2020-04-05	Oceania / Australia / Victoria	Human		Female	29	unknown	Original			B.3	L
hCoV-19/Australia/VIC870/2020	EPI_ISL_427125	2020-04-05	Oceania / Australia / Victoria	Human		Male	60	unknown	Original			B.1.5	G
hCoV-19/Australia/VIC871/2020	EPI_ISL_427126	2020-04-05	Oceania / Australia / Victoria	Human		Male	33	unknown	Original			B.1	GH
hCoV-19/Australia/VIC873/2020	EPI_ISL_427128	2020-04-05	Oceania / Australia / Victoria	Human		Male	44	unknown	Original			B.1	G
hCoV-19/Australia/VIC874/2020	EPI_ISL_427129	2020-04-05	Oceania / Australia / Victoria	Human		Male	56	unknown	Original			B.1.197	G
hCoV-19/Australia/VIC875/2020	EPI_ISL_427130	2020-04-05	Oceania / Australia / Victoria	Human		Female	25	unknown	Original			A.3	S
hCoV-19/Australia/VIC876/2020	EPI_ISL_427131	2020-04-05	Oceania / Australia / Victoria	Human		Male	64	unknown	Original			B.1.1.33	GR
hCoV-19/Australia/VIC878/2020	EPI_ISL_427133	2020-04-06	Oceania / Australia / Victoria	Human		Male	71	unknown	Original			B.4.5	O
hCoV-19/Australia/VIC879/2020	EPI_ISL_427134	2020-04-06	Oceania / Australia / Victoria	Human		Male	71	unknown	Original			B.4.5	O
hCoV-19/Australia/VIC881/2020	EPI_ISL_427135	2020-04-06	Oceania / Australia / Victoria	Human		Male	46	unknown	Original			B.1.1	GR
hCoV-19/Australia/VIC883/2020	EPI_ISL_427136	2020-04-06	Oceania / Australia / Victoria	Human		Male	65	unknown	Original			B.1.356	GH
hCoV-19/Australia/VIC885/2020	EPI_ISL_427138	2020-04-06	Oceania / Australia / Victoria	Human		Male	57	unknown	Original			B.1	GH
hCoV-19/Australia/VIC886/2020	EPI_ISL_427139	2020-04-06	Oceania / Australia / Victoria	Human		Female	71	unknown	Original			A.3	S
hCoV-19/Australia/VIC887/2020	EPI_ISL_427140	2020-04-06	Oceania / Australia / Victoria	Human		Male	76	unknown	Original			B.31	V
hCoV-19/Australia/VIC892/2020	EPI_ISL_427144	2020-04-06	Oceania / Australia / Victoria	Human		Male	72	unknown	Original			A.2.2	S
hCoV-19/Australia/VIC893/2020	EPI_ISL_427145	2020-04-06	Oceania / Australia / Victoria	Human		Male	75	unknown	Original			B.1.197	G
hCoV-19/Australia/VIC894/2020	EPI_ISL_427146	2020-04-06	Oceania / Australia / Victoria	Human		Male	32	unknown	Original			B.4.5	O
hCoV-19/Australia/VIC895/2020	EPI_ISL_427147	2020-04-06	Oceania / Australia / Victoria	Human		Male	28	unknown	Original			B.4.5	O
hCoV-19/Australia/VIC898/2020	EPI_ISL_427148	2020-04-08	Oceania / Australia / Victoria	Human		Male	55	unknown	Original			B.1.23	G
hCoV-19/Australia/VIC899/2020	EPI_ISL_427149	2020-04-08	Oceania / Australia / Victoria	Human		Male	29	unknown	Original			B.52	O
hCoV-19/USA/WI-UW-120/2020	EPI_ISL_427427	2020-04-13	North America / USA / Wisconsin / Dane County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1.19	G
hCoV-19/USA/IA-UW-121/2020	EPI_ISL_427428	2020-04-11	North America / USA / Iowa / Dubuque County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1	GH
hCoV-19/USA/WI-UW-122/2020	EPI_ISL_427429	2020-04-07	North America / USA / Wisconsin / Dane County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1.19	G
hCoV-19/USA/IL-UW-123/2020	EPI_ISL_427430	2020-04-11	North America / USA / Illinois / Winnebago County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1.162	GH
hCoV-19/USA/WI-UW-124/2020	EPI_ISL_427431	2020-04-07	North America / USA / Wisconsin / Dane County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1.19	G
hCoV-19/USA/IL-UW-125/2020	EPI_ISL_427432	2020-04-07	North America / USA / Illinois / Winnebago County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1	GH
hCoV-19/USA/IL-UW-126/2020	EPI_ISL_427433	2020-04-11	North America / USA / Illinois / Winnebago County	Human		unknown	unknown	unknown	Original	Nasal swab		A.3	S
hCoV-19/USA/WI-UW-127/2020	EPI_ISL_427434	2020-04-07	North America / USA / Wisconsin / Dane County	Human		unknown	unknown	unknown	Original	Nasal swab		B.1	GH
